,Row ID,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin (%),Year,Month,Quarter,Days_in_Month,YOY_Change_daily,Rolling_3M_Sales,Rolling_6M_Sales,YOY_Change_monthly,Sales_Volatility_Monthly,Revenue_Per_Product_Region
2759,2760,CA-2016-146171,2016-03-15,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.1432,26.0,2016,3,1,31,1671.643109540636,31079.060333333327,45922.36486666667,33.542164111311365,2129.052414786356,1925.28
2760,2761,CA-2014-129574,2014-05-29,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0.0,23.232,48.0,2014,5,2,31,488.37831266715284,35878.21366666667,25278.2856,,437.0517252536434,106.47999999999999
2761,2762,CA-2017-126536,2017-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1,0.0,0.4356,44.0,2017,10,4,31,-99.83092876465284,76254.82106666666,61878.61918333333,30.306352166596344,466.2958560047008,8.91
2762,2763,CA-2017-126536,2017-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,101.84,5,0.2,36.917,36.25,2017,10,4,31,-75.94027594027594,76254.82106666666,61878.61918333333,30.306352166596344,466.2958560047008,142.576
2763,2764,CA-2017-165757,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,-73.33333333333333,2017,6,2,30,-95.41403309424047,44588.12399999999,42818.20536666666,31.323181722708714,424.5633249111856,27.552
2764,2765,CA-2017-165757,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5,0.7,-23.8855,-76.66666666666666,2017,6,2,30,460.34172661870514,44588.12399999999,42818.20536666666,31.323181722708714,424.5633249111856,299.088
2765,2766,CA-2017-165757,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,7.499999999999998,2017,6,2,30,-97.23907598107431,44588.12399999999,42818.20536666666,31.323181722708714,424.5633249111856,22.32
2766,2767,CA-2017-167752,2017-01-18,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,1,0.2,3.8682,11.249999999999998,2017,1,1,31,-95.61406194193582,73460.79426666666,64099.2545,137.13844056874564,319.4848406677421,34.384
2767,2768,CA-2017-167752,2017-01-18,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.676,16.249999999999996,2017,1,1,31,32.91610541221981,73460.79426666666,64099.2545,137.13844056874564,319.4848406677421,4329.360000000001
2768,2769,US-2015-122140,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,2,0.8,-80.48,-250.0,2015,4,2,30,169.1638795986622,28290.95716666666,41870.214049999995,20.851003937220057,412.8345617512873,96.576
2769,2770,US-2015-122140,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265,-1.25,2015,4,2,30,-79.11405592365712,28290.95716666666,41870.214049999995,20.851003937220057,412.8345617512873,121.72
2770,2771,US-2015-122140,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,3,0.2,1.7991,3.75,2015,4,2,30,-37.62870514820593,28290.95716666666,41870.214049999995,20.851003937220057,412.8345617512873,47.976
2771,2772,CA-2016-163986,2016-09-10,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5,0.0,14.17,26.0,2016,9,3,30,-88.67697166126486,47929.12073333332,46644.94386666666,13.644990539495092,818.0025868031044,63.22
2772,2773,CA-2017-158967,2017-12-12,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.104,3,0.2,5.7312,30.000000000000004,2017,12,4,31,-60.52892561983471,93351.35566666664,79384.33716666665,-13.577169209803452,366.5849699076332,50.272
2773,2774,CA-2016-131576,2016-11-26,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,3,0.0,24.2256,49.00000000000001,2016,11,4,30,4893.939393939394,70836.57856666666,53871.934499999996,4.527163677976986,300.69708411616006,95.584
2774,2775,CA-2017-143455,2017-11-18,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288,35.0,2017,11,4,30,-89.81932443047918,94697.13339999999,74243.07165,49.156142662822724,813.5291726283052,50.544000000000004
2775,2776,CA-2016-144729,2016-10-25,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0.0,1.5444,1.0,2016,10,4,31,1394.773519163763,54737.71473333333,50134.56153333333,90.05855881164621,466.2958560047008,792.792
2776,2777,CA-2015-127019,2015-12-25,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,7,0.2,4.5738,7.5,2015,12,4,31,95.74386133846895,60765.66939999999,52092.7639,7.727159038001534,417.4409016487902,137.214
2777,2778,CA-2015-138534,2015-07-19,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.7976,-7.0588235294117645,2015,7,3,31,2089.359318996416,27898.10116666666,28094.529166666664,-15.262499317674184,680.7705148722819,488.665
2778,2779,CA-2017-108322,2017-05-05,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216,26.25,2017,4,2,30,-31.130758492322013,38565.00743333332,56012.90085,-5.750969437734002,475.4490872757265,45.879999999999995
2779,2780,CA-2017-108322,2017-05-05,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425,31.250000000000007,2017,4,2,30,-99.87651754531848,38565.00743333332,56012.90085,-5.750969437734002,475.4490872757265,2.376
2780,2781,CA-2017-167668,2017-05-08,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,4,0.0,29.6,50.0,2017,5,2,31,83.89662027833002,46551.66636666665,50154.42491666666,-22.33220773426868,697.8639525585621,156.88
2781,2782,CA-2017-146724,2017-11-27,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,10,0.0,9.68,44.0,2017,11,4,30,-56.10534716679968,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,24.2
2782,2783,CA-2016-139878,2016-11-16,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0.0,74.8142,28.999999999999996,2016,11,4,30,437.72719693179926,70836.57856666666,53871.934499999996,4.527163677976986,300.69708411616006,1135.112
2783,2784,US-2016-106677,2016-11-10,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,-15.992,-66.66666666666667,2016,11,4,30,-55.98532110091743,70836.57856666666,53871.934499999996,4.527163677976986,813.5291726283052,23.988
2784,2785,CA-2016-116974,2016-10-15,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.5844,-65.0,2016,10,4,31,25.502512562814072,54737.71473333333,50134.56153333333,90.05855881164621,981.9146777073456,23.976
2785,2786,CA-2015-149972,2015-09-23,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0.0,0.0,2015,9,3,30,1116.6990291262136,43419.8584,36563.960366666666,-21.010013936523855,368.2432973754936,1503.84
2786,2787,CA-2015-149972,2015-09-23,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2.528,32.0,2015,9,3,30,-23.804012345679013,43419.8584,36563.960366666666,-21.010013936523855,368.2432973754936,7.9
2787,2788,US-2014-117744,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,-42.50000000000001,2014,12,4,31,-62.21186221186221,59875.91006666666,53876.82375,,720.7692697382,58.36
2788,2789,US-2014-117744,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,1.4406,8.75,2014,12,4,31,-73.00275482093664,59875.91006666666,53876.82375,,720.7692697382,31.163999999999998
2789,2790,US-2014-117744,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976,-60.0,2014,12,4,31,-79.5565469186457,59875.91006666666,53876.82375,,720.7692697382,87.912
2790,2791,CA-2014-125514,2014-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2,0.0,7.5284,28.999999999999996,2014,9,3,30,9.628378378378383,47877.73743333333,38361.99531666667,,818.0025868031044,124.608
2791,2792,CA-2014-125514,2014-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0.0,10.881,30.0,2014,9,3,30,1426.5151515151517,47877.73743333333,38361.99531666667,,818.0025868031044,65.286
2792,2793,CA-2014-125514,2014-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1,0.0,3.1104,47.99999999999999,2014,9,3,30,-89.05405405405405,47877.73743333333,38361.99531666667,,818.0025868031044,49.248
2793,2794,CA-2014-154599,2014-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,14,0.2,94.0702,8.75,2014,4,2,30,4786.763636363637,29502.081999999995,25685.78525,,477.44289704801156,1305.464
2794,2795,CA-2014-154599,2014-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572,8.75,2014,4,2,30,69.92324986433054,29502.081999999995,25685.78525,,477.44289704801156,1095.92
2795,2796,CA-2014-154599,2014-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,6.5569,36.25,2014,4,2,30,-24.59563114890778,29502.081999999995,25685.78525,,477.44289704801156,52.649
2796,2797,CA-2014-154599,2014-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147,-5.88235294117647,2014,4,2,30,1186.6991991991993,29502.081999999995,25685.78525,,477.44289704801156,1953.827
2797,2798,CA-2017-158743,2017-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0.0,4.1416,31.000000000000007,2017,10,4,31,-97.7790190445792,76254.82106666666,61878.61918333333,30.306352166596344,395.0062304175786,13.36
2798,2799,CA-2017-158743,2017-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0.0,18.7812,47.0,2017,10,4,31,405.8227848101266,76254.82106666666,61878.61918333333,30.306352166596344,395.0062304175786,231.768
2799,2800,CA-2017-158743,2017-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,5,0.0,70.008,48.0,2017,10,4,31,149.91432488005483,76254.82106666666,61878.61918333333,30.306352166596344,395.0062304175786,262.53
2800,2801,CA-2016-153318,2016-10-28,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,5,0.2,78.396,10.0,2016,10,4,31,4661.661807580176,54737.71473333333,50134.56153333333,90.05855881164621,395.0062304175786,2351.88
2801,2802,US-2015-110163,2015-11-04,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.773,22.499999999999996,2015,11,4,30,-80.28028028028027,57324.46833333332,43739.05903333333,-3.3780955756079387,379.362008409806,7.88
2802,2803,CA-2017-143329,2017-11-08,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754,42.0,2017,11,4,30,59.36055469953774,94697.13339999999,74243.07165,49.156142662822724,379.362008409806,52.402
2803,2804,CA-2015-159380,2015-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,3,0.0,5.778,44.99999999999999,2015,5,2,31,-64.59884201819686,34351.04899999999,33787.37568333333,27.415937145891366,437.0517252536434,29.96
2804,2805,CA-2015-159380,2015-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,6,0.0,11.556,44.99999999999999,2015,5,2,31,296.2962962962963,34351.04899999999,33787.37568333333,27.415937145891366,437.0517252536434,29.96
2805,2806,CA-2015-122623,2015-09-11,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,-2.0364,-4.285714285714286,2015,9,3,30,-95.5802687779977,43419.8584,36563.960366666666,-21.010013936523855,818.0025868031044,47.516
2806,2807,CA-2015-148635,2015-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0.0,0.471,5.0,2015,7,3,31,-97.85112051974596,27898.10116666666,28094.529166666664,-15.262499317674184,680.7705148722819,20.724
2807,2808,CA-2015-148635,2015-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208,47.99999999999999,2015,7,3,31,-28.350287483414416,27898.10116666666,28094.529166666664,-15.262499317674184,680.7705148722819,64.80000000000001
2808,2809,CA-2015-148635,2015-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0.0,56.392,8.0,2015,7,3,31,128.49344730452933,27898.10116666666,28094.529166666664,-15.262499317674184,680.7705148722819,1423.8980000000001
2809,2810,CA-2015-148635,2015-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2,0.2,28.0784,5.0,2015,7,3,31,4103.353293413174,27898.10116666666,28094.529166666664,-15.262499317674184,680.7705148722819,4211.76
2810,2811,CA-2015-135685,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,9,0.0,84.5154,47.0,2015,11,4,30,349.99999999999994,57324.46833333332,43739.05903333333,-3.3780955756079387,300.69708411616006,179.82
2811,2812,CA-2015-135685,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,76.0878,41.0,2015,11,4,30,27.240315392526583,57324.46833333332,43739.05903333333,-3.3780955756079387,300.69708411616006,185.58
2812,2813,CA-2015-135685,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,3,0.0,36.3987,17.0,2015,11,4,30,-72.68865758457063,57324.46833333332,43739.05903333333,-3.3780955756079387,300.69708411616006,314.028
2813,2814,CA-2015-135685,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,4,0.0,229.9908,23.0,2015,11,4,30,12589.847715736041,57324.46833333332,43739.05903333333,-3.3780955756079387,300.69708411616006,2399.904
